timestamp,src_ip,dst_ip,src_port,dst_port,tcp_flags,frame_length,tcp_length,label
1786171399.9529736,127.0.0.1,127.0.0.1,5051,53716,,56,0,BRUTE_FORCE
1786171399.95301,127.0.0.1,127.0.0.1,53716,5051,,44,0,BRUTE_FORCE
1786171399.9531207,127.0.0.1,127.0.0.1,53716,5051,,276,232,BRUTE_FORCE
1786171399.953134,127.0.0.1,127.0.0.1,5051,53716,,44,0,BRUTE_FORCE
1786171399.9536705,127.0.0.1,127.0.0.1,5051,53716,,69,25,BRUTE_FORCE
1786171399.9536934,127.0.0.1,127.0.0.1,53716,5051,,44,0,BRUTE_FORCE
1786171399.9537172,127.0.0.1,127.0.0.1,5051,53716,,69,25,BRUTE_FORCE
1786171399.953724,127.0.0.1,127.0.0.1,53716,5051,,44,0,BRUTE_FORCE
1786171399.953758,127.0.0.1,127.0.0.1,53716,5051,,87,43,BRUTE_FORCE
1786171399.9537904,127.0.0.1,127.0.0.1,5051,53716,,44,0,BRUTE_FORCE
1786171399.9543014,127.0.0.1,127.0.0.1,5051,53716,,219,175,BRUTE_FORCE
1786171399.9543204,127.0.0.1,127.0.0.1,53716,5051,,44,0,BRUTE_FORCE
1786171399.9543355,127.0.0.1,127.0.0.1,5051,53716,,79,35,BRUTE_FORCE
1786171399.954342,127.0.0.1,127.0.0.1,53716,5051,,44,0,BRUTE_FORCE
1786171399.9544327,127.0.0.1,127.0.0.1,53716,5051,,44,0,BRUTE_FORCE
1786171399.9544504,127.0.0.1,127.0.0.1,5051,53716,,44,0,BRUTE_FORCE
1786171399.956406,127.0.0.1,127.0.0.1,5051,53716,,44,0,BRUTE_FORCE
1786171399.9564416,127.0.0.1,127.0.0.1,53716,5051,,44,0,BRUTE_FORCE
1786171399.961196,127.0.0.1,127.0.0.1,53717,5051,,56,0,BRUTE_FORCE
1786171399.9612832,127.0.0.1,127.0.0.1,5051,53717,,56,0,BRUTE_FORCE
1786171399.9613256,127.0.0.1,127.0.0.1,53717,5051,,44,0,BRUTE_FORCE
1786171399.961432,127.0.0.1,127.0.0.1,53717,5051,,276,232,BRUTE_FORCE
1786171399.9614463,127.0.0.1,127.0.0.1,5051,53717,,44,0,BRUTE_FORCE
1786171399.9619317,127.0.0.1,127.0.0.1,5051,53717,,69,25,BRUTE_FORCE
1786171399.9619513,127.0.0.1,127.0.0.1,53717,5051,,44,0,BRUTE_FORCE
1786171399.961972,127.0.0.1,127.0.0.1,5051,53717,,69,25,BRUTE_FORCE
1786171399.961978,127.0.0.1,127.0.0.1,53717,5051,,44,0,BRUTE_FORCE
1786171399.962002,127.0.0.1,127.0.0.1,53717,5051,,87,43,BRUTE_FORCE
1786171399.9620152,127.0.0.1,127.0.0.1,5051,53717,,44,0,BRUTE_FORCE
1786171399.9626565,127.0.0.1,127.0.0.1,5051,53717,,219,175,BRUTE_FORCE
1786171399.9626913,127.0.0.1,127.0.0.1,53717,5051,,44,0,BRUTE_FORCE
1786171399.9627197,127.0.0.1,127.0.0.1,5051,53717,,79,35,BRUTE_FORCE
1786171399.9627328,127.0.0.1,127.0.0.1,53717,5051,,44,0,BRUTE_FORCE
1786171399.962856,127.0.0.1,127.0.0.1,53717,5051,,44,0,BRUTE_FORCE
1786171399.96289,127.0.0.1,127.0.0.1,5051,53717,,44,0,BRUTE_FORCE
1786171399.9668984,127.0.0.1,127.0.0.1,5051,53717,,44,0,BRUTE_FORCE
1786171399.9669647,127.0.0.1,127.0.0.1,53717,5051,,44,0,BRUTE_FORCE
1786171399.9734185,127.0.0.1,127.0.0.1,53718,5051,,56,0,BRUTE_FORCE
1786171399.9735103,127.0.0.1,127.0.0.1,5051,53718,,56,0,BRUTE_FORCE
1786171399.973546,127.0.0.1,127.0.0.1,53718,5051,,44,0,BRUTE_FORCE
1786171399.9736555,127.0.0.1,127.0.0.1,53718,5051,,276,232,BRUTE_FORCE
1786171399.973668,127.0.0.1,127.0.0.1,5051,53718,,44,0,BRUTE_FORCE
1786171399.974157,127.0.0.1,127.0.0.1,5051,53718,,69,25,BRUTE_FORCE
1786171399.9742067,127.0.0.1,127.0.0.1,53718,5051,,44,0,BRUTE_FORCE
1786171399.9742348,127.0.0.1,127.0.0.1,5051,53718,,69,25,BRUTE_FORCE
1786171399.9742565,127.0.0.1,127.0.0.1,53718,5051,,87,43,BRUTE_FORCE
1786171399.9742827,127.0.0.1,127.0.0.1,5051,53718,,44,0,BRUTE_FORCE
1786171399.9742908,127.0.0.1,127.0.0.1,53718,5051,,44,0,BRUTE_FORCE
1786171399.9748406,127.0.0.1,127.0.0.1,5051,53718,,219,175,BRUTE_FORCE
1786171399.9806385,127.0.0.1,127.0.0.1,53718,5051,,44,0,BRUTE_FORCE
1786171399.9806676,127.0.0.1,127.0.0.1,5051,53718,,79,35,BRUTE_FORCE
1786171399.9806936,127.0.0.1,127.0.0.1,53718,5051,,44,0,BRUTE_FORCE
1786171399.9807563,127.0.0.1,127.0.0.1,53718,5051,,44,0,BRUTE_FORCE
1786171399.9807792,127.0.0.1,127.0.0.1,5051,53718,,44,0,BRUTE_FORCE
1786171399.9834828,127.0.0.1,127.0.0.1,5051,53718,,44,0,BRUTE_FORCE
1786171399.98355,127.0.0.1,127.0.0.1,53718,5051,,44,0,BRUTE_FORCE
1786171399.9893856,127.0.0.1,127.0.0.1,53719,5051,,56,0,BRUTE_FORCE
1786171399.98947,127.0.0.1,127.0.0.1,5051,53719,,56,0,BRUTE_FORCE
1786171399.9895144,127.0.0.1,127.0.0.1,53719,5051,,44,0,BRUTE_FORCE
1786171399.9896283,127.0.0.1,127.0.0.1,53719,5051,,276,232,BRUTE_FORCE
1786171399.9896443,127.0.0.1,127.0.0.1,5051,53719,,44,0,BRUTE_FORCE
1786171399.9901648,127.0.0.1,127.0.0.1,5051,53719,,69,25,BRUTE_FORCE
1786171399.9902194,127.0.0.1,127.0.0.1,53719,5051,,44,0,BRUTE_FORCE
1786171399.9902475,127.0.0.1,127.0.0.1,5051,53719,,69,25,BRUTE_FORCE
1786171399.9902627,127.0.0.1,127.0.0.1,53719,5051,,87,43,BRUTE_FORCE
1786171399.99027,127.0.0.1,127.0.0.1,5051,53719,,44,0,BRUTE_FORCE
1786171399.990846,127.0.0.1,127.0.0.1,5051,53719,,219,175,BRUTE_FORCE
1786171399.9908636,127.0.0.1,127.0.0.1,53719,5051,,44,0,BRUTE_FORCE
1786171399.990876,127.0.0.1,127.0.0.1,5051,53719,,79,35,BRUTE_FORCE
1786171399.9908822,127.0.0.1,127.0.0.1,53719,5051,,44,0,BRUTE_FORCE
1786171399.9910116,127.0.0.1,127.0.0.1,53719,5051,,44,0,BRUTE_FORCE
1786171399.9910455,127.0.0.1,127.0.0.1,5051,53719,,44,0,BRUTE_FORCE
1786171399.993687,127.0.0.1,127.0.0.1,5051,53719,,44,0,BRUTE_FORCE
1786171399.993732,127.0.0.1,127.0.0.1,53719,5051,,44,0,BRUTE_FORCE
1786171399.9991145,127.0.0.1,127.0.0.1,53720,5051,,56,0,BRUTE_FORCE
1786171399.9992073,127.0.0.1,127.0.0.1,5051,53720,,56,0,BRUTE_FORCE
1786171399.999249,127.0.0.1,127.0.0.1,53720,5051,,44,0,BRUTE_FORCE
1786171399.9993649,127.0.0.1,127.0.0.1,53720,5051,,276,232,BRUTE_FORCE
1786171399.9993787,127.0.0.1,127.0.0.1,5051,53720,,44,0,BRUTE_FORCE
1786171399.9998453,127.0.0.1,127.0.0.1,5051,53720,,69,25,BRUTE_FORCE
1786171399.9998667,127.0.0.1,127.0.0.1,53720,5051,,44,0,BRUTE_FORCE
1786171399.9998896,127.0.0.1,127.0.0.1,5051,53720,,69,25,BRUTE_FORCE
1786171399.9999013,127.0.0.1,127.0.0.1,53720,5051,,87,43,BRUTE_FORCE
1786171399.999908,127.0.0.1,127.0.0.1,5051,53720,,44,0,BRUTE_FORCE
1786171400.0005188,127.0.0.1,127.0.0.1,5051,53720,,219,175,BRUTE_FORCE
1786171400.0005407,127.0.0.1,127.0.0.1,53720,5051,,44,0,BRUTE_FORCE
1786171400.0005555,127.0.0.1,127.0.0.1,5051,53720,,79,35,BRUTE_FORCE
1786171400.000564,127.0.0.1,127.0.0.1,53720,5051,,44,0,BRUTE_FORCE
1786171400.0007458,127.0.0.1,127.0.0.1,53720,5051,,44,0,BRUTE_FORCE
1786171400.000799,127.0.0.1,127.0.0.1,5051,53720,,44,0,BRUTE_FORCE
1786171400.0049496,127.0.0.1,127.0.0.1,5051,53720,,44,0,BRUTE_FORCE
1786171400.0050228,127.0.0.1,127.0.0.1,53720,5051,,44,0,BRUTE_FORCE
1786171400.009744,127.0.0.1,127.0.0.1,53721,5051,,56,0,BRUTE_FORCE
1786171400.009832,127.0.0.1,127.0.0.1,5051,53721,,56,0,BRUTE_FORCE
1786171400.0098703,127.0.0.1,127.0.0.1,53721,5051,,44,0,BRUTE_FORCE
1786171400.0099766,127.0.0.1,127.0.0.1,53721,5051,,276,232,BRUTE_FORCE
1786171400.0099893,127.0.0.1,127.0.0.1,5051,53721,,44,0,BRUTE_FORCE
1786171400.010471,127.0.0.1,127.0.0.1,5051,53721,,69,25,BRUTE_FORCE
1786171400.0104911,127.0.0.1,127.0.0.1,53721,5051,,44,0,BRUTE_FORCE
1786171400.0105119,127.0.0.1,127.0.0.1,5051,53721,,69,25,BRUTE_FORCE
1786171400.010526,127.0.0.1,127.0.0.1,53721,5051,,87,43,BRUTE_FORCE
1786171400.0105329,127.0.0.1,127.0.0.1,5051,53721,,44,0,BRUTE_FORCE
1786171400.0110345,127.0.0.1,127.0.0.1,5051,53721,,219,175,BRUTE_FORCE
1786171400.0110612,127.0.0.1,127.0.0.1,53721,5051,,44,0,BRUTE_FORCE
1786171400.0110753,127.0.0.1,127.0.0.1,5051,53721,,79,35,BRUTE_FORCE
1786171400.0110822,127.0.0.1,127.0.0.1,53721,5051,,44,0,BRUTE_FORCE
1786171400.011151,127.0.0.1,127.0.0.1,53721,5051,,44,0,BRUTE_FORCE
1786171400.0111694,127.0.0.1,127.0.0.1,5051,53721,,44,0,BRUTE_FORCE
1786171400.014082,127.0.0.1,127.0.0.1,5051,53721,,44,0,BRUTE_FORCE
1786171400.0141492,127.0.0.1,127.0.0.1,53721,5051,,44,0,BRUTE_FORCE
1786171400.01723,127.0.0.1,127.0.0.1,53722,5051,,56,0,BRUTE_FORCE
1786171400.0173137,127.0.0.1,127.0.0.1,5051,53722,,56,0,BRUTE_FORCE
1786171400.0173483,127.0.0.1,127.0.0.1,53722,5051,,44,0,BRUTE_FORCE
1786171400.0174496,127.0.0.1,127.0.0.1,53722,5051,,276,232,BRUTE_FORCE
1786171400.0174613,127.0.0.1,127.0.0.1,5051,53722,,44,0,BRUTE_FORCE
1786171400.0179365,127.0.0.1,127.0.0.1,5051,53722,,69,25,BRUTE_FORCE
1786171400.017972,127.0.0.1,127.0.0.1,53722,5051,,44,0,BRUTE_FORCE
1786171400.0179977,127.0.0.1,127.0.0.1,5051,53722,,69,25,BRUTE_FORCE
1786171400.0180047,127.0.0.1,127.0.0.1,53722,5051,,44,0,BRUTE_FORCE
1786171400.0180285,127.0.0.1,127.0.0.1,53722,5051,,87,43,BRUTE_FORCE
1786171400.018042,127.0.0.1,127.0.0.1,5051,53722,,44,0,BRUTE_FORCE
1786171400.0186007,127.0.0.1,127.0.0.1,5051,53722,,219,175,BRUTE_FORCE
1786171400.0186217,127.0.0.1,127.0.0.1,53722,5051,,44,0,BRUTE_FORCE
1786171400.0186415,127.0.0.1,127.0.0.1,5051,53722,,79,35,BRUTE_FORCE
1786171400.018652,127.0.0.1,127.0.0.1,53722,5051,,44,0,BRUTE_FORCE
1786171400.0187497,127.0.0.1,127.0.0.1,53722,5051,,44,0,BRUTE_FORCE
1786171400.018777,127.0.0.1,127.0.0.1,5051,53722,,44,0,BRUTE_FORCE
1786171400.0216997,127.0.0.1,127.0.0.1,5051,53722,,44,0,BRUTE_FORCE
1786171400.0217445,127.0.0.1,127.0.0.1,53722,5051,,44,0,BRUTE_FORCE
1786171400.0258691,127.0.0.1,127.0.0.1,53723,5051,,56,0,BRUTE_FORCE
1786171400.0259647,127.0.0.1,127.0.0.1,5051,53723,,56,0,BRUTE_FORCE
1786171400.0260086,127.0.0.1,127.0.0.1,53723,5051,,44,0,BRUTE_FORCE
1786171400.0261877,127.0.0.1,127.0.0.1,53723,5051,,276,232,BRUTE_FORCE
1786171400.026204,127.0.0.1,127.0.0.1,5051,53723,,44,0,BRUTE_FORCE
1786171400.0266724,127.0.0.1,127.0.0.1,5051,53723,,69,25,BRUTE_FORCE
1786171400.026698,127.0.0.1,127.0.0.1,53723,5051,,44,0,BRUTE_FORCE
1786171400.0267253,127.0.0.1,127.0.0.1,5051,53723,,69,25,BRUTE_FORCE
1786171400.026732,127.0.0.1,127.0.0.1,53723,5051,,44,0,BRUTE_FORCE
1786171400.0267875,127.0.0.1,127.0.0.1,53723,5051,,87,43,BRUTE_FORCE
1786171400.026802,127.0.0.1,127.0.0.1,5051,53723,,44,0,BRUTE_FORCE
1786171400.0274417,127.0.0.1,127.0.0.1,5051,53723,,219,175,BRUTE_FORCE
1786171400.027462,127.0.0.1,127.0.0.1,53723,5051,,44,0,BRUTE_FORCE
1786171400.0274768,127.0.0.1,127.0.0.1,5051,53723,,79,35,BRUTE_FORCE
1786171400.0274837,127.0.0.1,127.0.0.1,53723,5051,,44,0,BRUTE_FORCE
1786171400.0275877,127.0.0.1,127.0.0.1,53723,5051,,44,0,BRUTE_FORCE
1786171400.0276055,127.0.0.1,127.0.0.1,5051,53723,,44,0,BRUTE_FORCE
1786171400.029699,127.0.0.1,127.0.0.1,5051,53723,,44,0,BRUTE_FORCE
1786171400.0297441,127.0.0.1,127.0.0.1,53723,5051,,44,0,BRUTE_FORCE
1786171400.0338373,127.0.0.1,127.0.0.1,53724,5051,,56,0,BRUTE_FORCE
1786171400.0339384,127.0.0.1,127.0.0.1,5051,53724,,56,0,BRUTE_FORCE
1786171400.0339825,127.0.0.1,127.0.0.1,53724,5051,,44,0,BRUTE_FORCE
1786171400.0341086,127.0.0.1,127.0.0.1,53724,5051,,276,232,BRUTE_FORCE
1786171400.0341232,127.0.0.1,127.0.0.1,5051,53724,,44,0,BRUTE_FORCE
1786171400.0346217,127.0.0.1,127.0.0.1,5051,53724,,69,25,BRUTE_FORCE
1786171400.0346432,127.0.0.1,127.0.0.1,53724,5051,,44,0,BRUTE_FORCE
1786171400.0346644,127.0.0.1,127.0.0.1,5051,53724,,69,25,BRUTE_FORCE
1786171400.0346706,127.0.0.1,127.0.0.1,53724,5051,,44,0,BRUTE_FORCE
1786171400.0346904,127.0.0.1,127.0.0.1,53724,5051,,87,43,BRUTE_FORCE
1786171400.0347018,127.0.0.1,127.0.0.1,5051,53724,,44,0,BRUTE_FORCE
1786171400.0352695,127.0.0.1,127.0.0.1,5051,53724,,219,175,BRUTE_FORCE
1786171400.0352888,127.0.0.1,127.0.0.1,53724,5051,,44,0,BRUTE_FORCE
1786171400.035304,127.0.0.1,127.0.0.1,5051,53724,,79,35,BRUTE_FORCE
1786171400.0353098,127.0.0.1,127.0.0.1,53724,5051,,44,0,BRUTE_FORCE
1786171400.0354288,127.0.0.1,127.0.0.1,53724,5051,,44,0,BRUTE_FORCE
1786171400.0354486,127.0.0.1,127.0.0.1,5051,53724,,44,0,BRUTE_FORCE
1786171400.038672,127.0.0.1,127.0.0.1,5051,53724,,44,0,BRUTE_FORCE
1786171400.0387576,127.0.0.1,127.0.0.1,53724,5051,,44,0,BRUTE_FORCE
1786171400.042938,127.0.0.1,127.0.0.1,53725,5051,,56,0,BRUTE_FORCE
1786171400.043023,127.0.0.1,127.0.0.1,5051,53725,,56,0,BRUTE_FORCE
1786171400.0430598,127.0.0.1,127.0.0.1,53725,5051,,44,0,BRUTE_FORCE
1786171400.043176,127.0.0.1,127.0.0.1,53725,5051,,276,232,BRUTE_FORCE
1786171400.0431893,127.0.0.1,127.0.0.1,5051,53725,,44,0,BRUTE_FORCE
1786171400.043671,127.0.0.1,127.0.0.1,5051,53725,,69,25,BRUTE_FORCE
1786171400.043706,127.0.0.1,127.0.0.1,53725,5051,,44,0,BRUTE_FORCE
1786171400.0437312,127.0.0.1,127.0.0.1,5051,53725,,69,25,BRUTE_FORCE
1786171400.043737,127.0.0.1,127.0.0.1,53725,5051,,44,0,BRUTE_FORCE
1786171400.0437639,127.0.0.1,127.0.0.1,53725,5051,,87,43,BRUTE_FORCE
1786171400.0437772,127.0.0.1,127.0.0.1,5051,53725,,44,0,BRUTE_FORCE
1786171400.0442958,127.0.0.1,127.0.0.1,5051,53725,,219,175,BRUTE_FORCE
1786171400.044308,127.0.0.1,127.0.0.1,53725,5051,,44,0,BRUTE_FORCE
1786171400.0443196,127.0.0.1,127.0.0.1,5051,53725,,79,35,BRUTE_FORCE
1786171400.044325,127.0.0.1,127.0.0.1,53725,5051,,44,0,BRUTE_FORCE
1786171400.0444083,127.0.0.1,127.0.0.1,53725,5051,,44,0,BRUTE_FORCE
1786171400.044425,127.0.0.1,127.0.0.1,5051,53725,,44,0,BRUTE_FORCE
1786171400.0480318,127.0.0.1,127.0.0.1,5051,53725,,44,0,BRUTE_FORCE
1786171400.0480993,127.0.0.1,127.0.0.1,53725,5051,,44,0,BRUTE_FORCE
1786171400.0515943,127.0.0.1,127.0.0.1,53726,5051,,56,0,BRUTE_FORCE
1786171400.05168,127.0.0.1,127.0.0.1,5051,53726,,56,0,BRUTE_FORCE
1786171400.0517144,127.0.0.1,127.0.0.1,53726,5051,,44,0,BRUTE_FORCE
1786171400.0518174,127.0.0.1,127.0.0.1,53726,5051,,276,232,BRUTE_FORCE
1786171400.051829,127.0.0.1,127.0.0.1,5051,53726,,44,0,BRUTE_FORCE
1786171400.0523329,127.0.0.1,127.0.0.1,5051,53726,,69,25,BRUTE_FORCE
1786171400.0523708,127.0.0.1,127.0.0.1,53726,5051,,44,0,BRUTE_FORCE
1786171400.052396,127.0.0.1,127.0.0.1,5051,53726,,69,25,BRUTE_FORCE
1786171400.0524023,127.0.0.1,127.0.0.1,53726,5051,,44,0,BRUTE_FORCE
1786171400.0524263,127.0.0.1,127.0.0.1,53726,5051,,87,43,BRUTE_FORCE
1786171400.052452,127.0.0.1,127.0.0.1,5051,53726,,44,0,BRUTE_FORCE
1786171400.0529907,127.0.0.1,127.0.0.1,5051,53726,,219,175,BRUTE_FORCE
1786171400.0530143,127.0.0.1,127.0.0.1,53726,5051,,44,0,BRUTE_FORCE
1786171400.0530348,127.0.0.1,127.0.0.1,5051,53726,,79,35,BRUTE_FORCE
1786171400.0530477,127.0.0.1,127.0.0.1,53726,5051,,44,0,BRUTE_FORCE
1786171400.053162,127.0.0.1,127.0.0.1,53726,5051,,44,0,BRUTE_FORCE
1786171400.0531917,127.0.0.1,127.0.0.1,5051,53726,,44,0,BRUTE_FORCE
1786171400.055472,127.0.0.1,127.0.0.1,5051,53726,,44,0,BRUTE_FORCE
1786171400.055514,127.0.0.1,127.0.0.1,53726,5051,,44,0,BRUTE_FORCE
1786171400.0585318,127.0.0.1,127.0.0.1,53727,5051,,56,0,BRUTE_FORCE
1786171400.0586152,127.0.0.1,127.0.0.1,5051,53727,,56,0,BRUTE_FORCE
1786171400.0586512,127.0.0.1,127.0.0.1,53727,5051,,44,0,BRUTE_FORCE
1786171400.0587473,127.0.0.1,127.0.0.1,53727,5051,,276,232,BRUTE_FORCE
1786171400.0587597,127.0.0.1,127.0.0.1,5051,53727,,44,0,BRUTE_FORCE
1786171400.0592284,127.0.0.1,127.0.0.1,5051,53727,,69,25,BRUTE_FORCE
1786171400.0592566,127.0.0.1,127.0.0.1,53727,5051,,44,0,BRUTE_FORCE
1786171400.0592744,127.0.0.1,127.0.0.1,53727,5051,,87,43,BRUTE_FORCE
1786171400.0592797,127.0.0.1,127.0.0.1,5051,53727,,69,25,BRUTE_FORCE
1786171400.0592873,127.0.0.1,127.0.0.1,5051,53727,,44,0,BRUTE_FORCE
1786171400.059288,127.0.0.1,127.0.0.1,53727,5051,,44,0,BRUTE_FORCE
1786171400.0598319,127.0.0.1,127.0.0.1,5051,53727,,219,175,BRUTE_FORCE
1786171400.0598447,127.0.0.1,127.0.0.1,53727,5051,,44,0,BRUTE_FORCE
1786171400.0598562,127.0.0.1,127.0.0.1,5051,53727,,79,35,BRUTE_FORCE
1786171400.0598617,127.0.0.1,127.0.0.1,53727,5051,,44,0,BRUTE_FORCE
1786171400.059944,127.0.0.1,127.0.0.1,53727,5051,,44,0,BRUTE_FORCE
1786171400.0599604,127.0.0.1,127.0.0.1,5051,53727,,44,0,BRUTE_FORCE
1786171400.0636103,127.0.0.1,127.0.0.1,5051,53727,,44,0,BRUTE_FORCE
1786171400.0636597,127.0.0.1,127.0.0.1,53727,5051,,44,0,BRUTE_FORCE
1786171400.0666223,127.0.0.1,127.0.0.1,53728,5051,,56,0,BRUTE_FORCE
1786171400.0667157,127.0.0.1,127.0.0.1,5051,53728,,56,0,BRUTE_FORCE
1786171400.0667527,127.0.0.1,127.0.0.1,53728,5051,,44,0,BRUTE_FORCE
1786171400.066861,127.0.0.1,127.0.0.1,53728,5051,,276,232,BRUTE_FORCE
1786171400.0668745,127.0.0.1,127.0.0.1,5051,53728,,44,0,BRUTE_FORCE
1786171400.0673175,127.0.0.1,127.0.0.1,5051,53728,,69,25,BRUTE_FORCE
1786171400.0673344,127.0.0.1,127.0.0.1,53728,5051,,44,0,BRUTE_FORCE
1786171400.0673544,127.0.0.1,127.0.0.1,5051,53728,,69,25,BRUTE_FORCE
1786171400.0673678,127.0.0.1,127.0.0.1,53728,5051,,87,43,BRUTE_FORCE
1786171400.0673757,127.0.0.1,127.0.0.1,5051,53728,,44,0,BRUTE_FORCE
1786171400.0679107,127.0.0.1,127.0.0.1,5051,53728,,219,175,BRUTE_FORCE
1786171400.0679295,127.0.0.1,127.0.0.1,53728,5051,,44,0,BRUTE_FORCE
1786171400.0679452,127.0.0.1,127.0.0.1,5051,53728,,79,35,BRUTE_FORCE
1786171400.067952,127.0.0.1,127.0.0.1,53728,5051,,44,0,BRUTE_FORCE
1786171400.0680218,127.0.0.1,127.0.0.1,53728,5051,,44,0,BRUTE_FORCE
1786171400.0680377,127.0.0.1,127.0.0.1,5051,53728,,44,0,BRUTE_FORCE
1786171400.0705357,127.0.0.1,127.0.0.1,5051,53728,,44,0,BRUTE_FORCE
1786171400.0705736,127.0.0.1,127.0.0.1,53728,5051,,44,0,BRUTE_FORCE
1786171400.0748963,127.0.0.1,127.0.0.1,53729,5051,,56,0,BRUTE_FORCE
1786171400.075006,127.0.0.1,127.0.0.1,5051,53729,,56,0,BRUTE_FORCE
1786171400.0750563,127.0.0.1,127.0.0.1,53729,5051,,44,0,BRUTE_FORCE
1786171400.0752053,127.0.0.1,127.0.0.1,53729,5051,,276,232,BRUTE_FORCE
1786171400.0752225,127.0.0.1,127.0.0.1,5051,53729,,44,0,BRUTE_FORCE
1786171400.0759363,127.0.0.1,127.0.0.1,5051,53729,,69,25,BRUTE_FORCE
1786171400.075976,127.0.0.1,127.0.0.1,53729,5051,,44,0,BRUTE_FORCE
1786171400.0760171,127.0.0.1,127.0.0.1,5051,53729,,69,25,BRUTE_FORCE
1786171400.0760796,127.0.0.1,127.0.0.1,53729,5051,,87,43,BRUTE_FORCE
1786171400.0761185,127.0.0.1,127.0.0.1,5051,53729,,44,0,BRUTE_FORCE
1786171400.0769987,127.0.0.1,127.0.0.1,5051,53729,,219,175,BRUTE_FORCE
1786171400.077016,127.0.0.1,127.0.0.1,53729,5051,,44,0,BRUTE_FORCE
1786171400.0770302,127.0.0.1,127.0.0.1,5051,53729,,79,35,BRUTE_FORCE
1786171400.0770364,127.0.0.1,127.0.0.1,53729,5051,,44,0,BRUTE_FORCE
1786171400.0771434,127.0.0.1,127.0.0.1,53729,5051,,44,0,BRUTE_FORCE
1786171400.0771625,127.0.0.1,127.0.0.1,5051,53729,,44,0,BRUTE_FORCE
1786171400.0789185,127.0.0.1,127.0.0.1,5051,53729,,44,0,BRUTE_FORCE
1786171400.0789597,127.0.0.1,127.0.0.1,53729,5051,,44,0,BRUTE_FORCE
1786171400.08263,127.0.0.1,127.0.0.1,53730,5051,,56,0,BRUTE_FORCE
1786171400.0827355,127.0.0.1,127.0.0.1,5051,53730,,56,0,BRUTE_FORCE
1786171400.0827775,127.0.0.1,127.0.0.1,53730,5051,,44,0,BRUTE_FORCE
1786171400.082906,127.0.0.1,127.0.0.1,53730,5051,,276,232,BRUTE_FORCE
1786171400.0829206,127.0.0.1,127.0.0.1,5051,53730,,44,0,BRUTE_FORCE
1786171400.083433,127.0.0.1,127.0.0.1,5051,53730,,69,25,BRUTE_FORCE
1786171400.083456,127.0.0.1,127.0.0.1,53730,5051,,44,0,BRUTE_FORCE
1786171400.0834796,127.0.0.1,127.0.0.1,5051,53730,,69,25,BRUTE_FORCE
1786171400.0834863,127.0.0.1,127.0.0.1,53730,5051,,44,0,BRUTE_FORCE
1786171400.0835152,127.0.0.1,127.0.0.1,53730,5051,,87,43,BRUTE_FORCE
1786171400.0835435,127.0.0.1,127.0.0.1,5051,53730,,44,0,BRUTE_FORCE
1786171400.0842052,127.0.0.1,127.0.0.1,5051,53730,,219,175,BRUTE_FORCE
1786171400.0842268,127.0.0.1,127.0.0.1,53730,5051,,44,0,BRUTE_FORCE
1786171400.0842428,127.0.0.1,127.0.0.1,5051,53730,,79,35,BRUTE_FORCE
1786171400.0842505,127.0.0.1,127.0.0.1,53730,5051,,44,0,BRUTE_FORCE
1786171400.0843563,127.0.0.1,127.0.0.1,53730,5051,,44,0,BRUTE_FORCE
1786171400.0843756,127.0.0.1,127.0.0.1,5051,53730,,44,0,BRUTE_FORCE
1786171400.087232,127.0.0.1,127.0.0.1,5051,53730,,44,0,BRUTE_FORCE
1786171400.0872924,127.0.0.1,127.0.0.1,53730,5051,,44,0,BRUTE_FORCE
1786171400.09097,127.0.0.1,127.0.0.1,53731,5051,,56,0,BRUTE_FORCE
1786171400.0910616,127.0.0.1,127.0.0.1,5051,53731,,56,0,BRUTE_FORCE
1786171400.0911024,127.0.0.1,127.0.0.1,53731,5051,,44,0,BRUTE_FORCE
1786171400.0912404,127.0.0.1,127.0.0.1,53731,5051,,276,232,BRUTE_FORCE
1786171400.0912533,127.0.0.1,127.0.0.1,5051,53731,,44,0,BRUTE_FORCE
1786171400.0917196,127.0.0.1,127.0.0.1,5051,53731,,69,25,BRUTE_FORCE
1786171400.0917563,127.0.0.1,127.0.0.1,53731,5051,,44,0,BRUTE_FORCE
1786171400.091782,127.0.0.1,127.0.0.1,5051,53731,,69,25,BRUTE_FORCE
1786171400.0917888,127.0.0.1,127.0.0.1,53731,5051,,44,0,BRUTE_FORCE
1786171400.0918205,127.0.0.1,127.0.0.1,53731,5051,,87,43,BRUTE_FORCE
1786171400.091835,127.0.0.1,127.0.0.1,5051,53731,,44,0,BRUTE_FORCE
1786171400.092332,127.0.0.1,127.0.0.1,5051,53731,,219,175,BRUTE_FORCE
1786171400.0923483,127.0.0.1,127.0.0.1,53731,5051,,44,0,BRUTE_FORCE
1786171400.0923612,127.0.0.1,127.0.0.1,5051,53731,,79,35,BRUTE_FORCE
1786171400.0923676,127.0.0.1,127.0.0.1,53731,5051,,44,0,BRUTE_FORCE
1786171400.0924509,127.0.0.1,127.0.0.1,53731,5051,,44,0,BRUTE_FORCE
1786171400.0924685,127.0.0.1,127.0.0.1,5051,53731,,44,0,BRUTE_FORCE
1786171400.0945787,127.0.0.1,127.0.0.1,5051,53731,,44,0,BRUTE_FORCE
1786171400.0946376,127.0.0.1,127.0.0.1,53731,5051,,44,0,BRUTE_FORCE
