timestamp,src_ip,dst_ip,src_port,dst_port,http_method,uri_length,decoded_uri_length,query_length,special_char_count,angle_bracket_count,script_keyword_count,event_handler_count,encoded_char_count,http_version,user_agent_length,frame_length,label
1786184483.777697,127.0.0.1,127.0.0.1,58422,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184483.8037295,127.0.0.1,127.0.0.1,58423,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184483.8302438,127.0.0.1,127.0.0.1,58424,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184483.8557825,127.0.0.1,127.0.0.1,58425,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184483.8840084,127.0.0.1,127.0.0.1,58426,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184483.910153,127.0.0.1,127.0.0.1,58427,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184483.9371939,127.0.0.1,127.0.0.1,58428,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184483.9607325,127.0.0.1,127.0.0.1,58429,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184483.9848337,127.0.0.1,127.0.0.1,58430,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184484.013421,127.0.0.1,127.0.0.1,58431,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184484.0413313,127.0.0.1,127.0.0.1,58432,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184484.0682032,127.0.0.1,127.0.0.1,58433,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184484.0893352,127.0.0.1,127.0.0.1,58434,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184484.110412,127.0.0.1,127.0.0.1,58435,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184484.1351175,127.0.0.1,127.0.0.1,58436,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184484.1583815,127.0.0.1,127.0.0.1,58437,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184484.1797905,127.0.0.1,127.0.0.1,58438,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184484.2022896,127.0.0.1,127.0.0.1,58439,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184484.2265737,127.0.0.1,127.0.0.1,58440,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184484.2518826,127.0.0.1,127.0.0.1,58441,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184484.2765012,127.0.0.1,127.0.0.1,58442,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184484.3047104,127.0.0.1,127.0.0.1,58443,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184484.331637,127.0.0.1,127.0.0.1,58444,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184484.3575006,127.0.0.1,127.0.0.1,58445,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184484.385432,127.0.0.1,127.0.0.1,58446,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184484.4121964,127.0.0.1,127.0.0.1,58447,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184484.4388037,127.0.0.1,127.0.0.1,58448,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184484.4628031,127.0.0.1,127.0.0.1,58449,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184484.4877229,127.0.0.1,127.0.0.1,58450,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184484.5675285,127.0.0.1,127.0.0.1,58451,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184484.6012669,127.0.0.1,127.0.0.1,58452,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184484.6328418,127.0.0.1,127.0.0.1,58453,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184484.6555107,127.0.0.1,127.0.0.1,58454,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184484.6782234,127.0.0.1,127.0.0.1,58455,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184484.702505,127.0.0.1,127.0.0.1,58456,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184484.7270055,127.0.0.1,127.0.0.1,58457,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184484.751438,127.0.0.1,127.0.0.1,58458,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184484.774494,127.0.0.1,127.0.0.1,58459,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184484.7955933,127.0.0.1,127.0.0.1,58460,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184484.8188868,127.0.0.1,127.0.0.1,58461,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184484.8424065,127.0.0.1,127.0.0.1,58462,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184484.8673403,127.0.0.1,127.0.0.1,58463,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184484.8911133,127.0.0.1,127.0.0.1,58464,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184484.9165351,127.0.0.1,127.0.0.1,58465,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184484.9406917,127.0.0.1,127.0.0.1,58466,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184484.9635556,127.0.0.1,127.0.0.1,58467,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184484.9866393,127.0.0.1,127.0.0.1,58468,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184485.0100784,127.0.0.1,127.0.0.1,58469,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184485.0372164,127.0.0.1,127.0.0.1,58470,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184485.063789,127.0.0.1,127.0.0.1,58471,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184485.0925033,127.0.0.1,127.0.0.1,58472,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184485.1308024,127.0.0.1,127.0.0.1,58473,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184485.1569128,127.0.0.1,127.0.0.1,58474,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184485.1830544,127.0.0.1,127.0.0.1,58475,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184485.206844,127.0.0.1,127.0.0.1,58476,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184485.2298405,127.0.0.1,127.0.0.1,58477,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184485.252446,127.0.0.1,127.0.0.1,58478,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184485.274752,127.0.0.1,127.0.0.1,58479,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184485.296549,127.0.0.1,127.0.0.1,58480,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184485.3222125,127.0.0.1,127.0.0.1,58481,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184485.343287,127.0.0.1,127.0.0.1,58482,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184485.3656409,127.0.0.1,127.0.0.1,58483,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184485.3918223,127.0.0.1,127.0.0.1,58484,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184485.413164,127.0.0.1,127.0.0.1,58485,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184485.438794,127.0.0.1,127.0.0.1,58486,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184485.4616337,127.0.0.1,127.0.0.1,58487,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184485.4850335,127.0.0.1,127.0.0.1,58488,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184485.5081491,127.0.0.1,127.0.0.1,58489,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184485.5315993,127.0.0.1,127.0.0.1,58490,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184485.5549185,127.0.0.1,127.0.0.1,58491,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184485.5772328,127.0.0.1,127.0.0.1,58492,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184485.5991821,127.0.0.1,127.0.0.1,58493,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184485.6206768,127.0.0.1,127.0.0.1,58494,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184485.6451342,127.0.0.1,127.0.0.1,58495,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184485.671879,127.0.0.1,127.0.0.1,58496,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184485.6927006,127.0.0.1,127.0.0.1,58497,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184485.7135816,127.0.0.1,127.0.0.1,58498,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184485.734334,127.0.0.1,127.0.0.1,58499,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184485.755417,127.0.0.1,127.0.0.1,58500,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184485.777458,127.0.0.1,127.0.0.1,58501,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184485.798118,127.0.0.1,127.0.0.1,58502,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184485.8199852,127.0.0.1,127.0.0.1,58503,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184485.8409493,127.0.0.1,127.0.0.1,58504,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184485.8631449,127.0.0.1,127.0.0.1,58505,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184485.8891664,127.0.0.1,127.0.0.1,58506,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184485.9134145,127.0.0.1,127.0.0.1,58507,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184485.9394224,127.0.0.1,127.0.0.1,58508,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184485.965236,127.0.0.1,127.0.0.1,58509,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184485.9899616,127.0.0.1,127.0.0.1,58510,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184486.0142255,127.0.0.1,127.0.0.1,58511,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184486.0434637,127.0.0.1,127.0.0.1,58512,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184486.0700212,127.0.0.1,127.0.0.1,58513,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184486.103923,127.0.0.1,127.0.0.1,58514,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184486.134207,127.0.0.1,127.0.0.1,58515,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184486.1693225,127.0.0.1,127.0.0.1,58516,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184486.22337,127.0.0.1,127.0.0.1,58517,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184486.2639751,127.0.0.1,127.0.0.1,58518,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184486.300134,127.0.0.1,127.0.0.1,58519,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184486.332737,127.0.0.1,127.0.0.1,58520,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184486.3596692,127.0.0.1,127.0.0.1,58521,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184486.386746,127.0.0.1,127.0.0.1,58522,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184486.418193,127.0.0.1,127.0.0.1,58523,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184486.4648726,127.0.0.1,127.0.0.1,58524,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184486.5051374,127.0.0.1,127.0.0.1,58525,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184486.5344155,127.0.0.1,127.0.0.1,58526,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184486.562815,127.0.0.1,127.0.0.1,58527,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184486.591672,127.0.0.1,127.0.0.1,58528,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184486.6250596,127.0.0.1,127.0.0.1,58529,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184486.6598,127.0.0.1,127.0.0.1,58530,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184486.7017386,127.0.0.1,127.0.0.1,58531,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184486.735856,127.0.0.1,127.0.0.1,58532,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184486.7656405,127.0.0.1,127.0.0.1,58533,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184486.7928493,127.0.0.1,127.0.0.1,58534,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184486.8197265,127.0.0.1,127.0.0.1,58535,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184486.8493977,127.0.0.1,127.0.0.1,58536,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184486.8782847,127.0.0.1,127.0.0.1,58537,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184486.907786,127.0.0.1,127.0.0.1,58538,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184486.9382927,127.0.0.1,127.0.0.1,58539,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184486.9724858,127.0.0.1,127.0.0.1,58540,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184487.0075812,127.0.0.1,127.0.0.1,58541,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184487.0349104,127.0.0.1,127.0.0.1,58542,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184487.0632796,127.0.0.1,127.0.0.1,58543,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184487.092412,127.0.0.1,127.0.0.1,58544,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184487.12023,127.0.0.1,127.0.0.1,58545,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184487.148362,127.0.0.1,127.0.0.1,58546,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184487.1816003,127.0.0.1,127.0.0.1,58547,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184487.2151268,127.0.0.1,127.0.0.1,58548,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184487.2457836,127.0.0.1,127.0.0.1,58549,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184487.2793891,127.0.0.1,127.0.0.1,58550,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184487.312971,127.0.0.1,127.0.0.1,58551,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184487.341889,127.0.0.1,127.0.0.1,58552,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184487.3702977,127.0.0.1,127.0.0.1,58553,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184487.402049,127.0.0.1,127.0.0.1,58554,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184487.4248548,127.0.0.1,127.0.0.1,58555,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184487.4459243,127.0.0.1,127.0.0.1,58556,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184487.4674807,127.0.0.1,127.0.0.1,58557,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184487.4871297,127.0.0.1,127.0.0.1,58558,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184487.5108488,127.0.0.1,127.0.0.1,58559,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184487.536062,127.0.0.1,127.0.0.1,58560,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184487.572005,127.0.0.1,127.0.0.1,58561,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184487.6085055,127.0.0.1,127.0.0.1,58562,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184487.6423197,127.0.0.1,127.0.0.1,58563,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184487.6758988,127.0.0.1,127.0.0.1,58564,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184487.7249656,127.0.0.1,127.0.0.1,58565,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184487.794334,127.0.0.1,127.0.0.1,58566,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184487.8251028,127.0.0.1,127.0.0.1,58567,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184487.850974,127.0.0.1,127.0.0.1,58568,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184487.8720915,127.0.0.1,127.0.0.1,58569,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184487.8892496,127.0.0.1,127.0.0.1,58570,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184487.9091074,127.0.0.1,127.0.0.1,58571,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184487.930503,127.0.0.1,127.0.0.1,58572,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184487.950962,127.0.0.1,127.0.0.1,58573,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184487.9724653,127.0.0.1,127.0.0.1,58574,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184487.9927008,127.0.0.1,127.0.0.1,58575,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184488.0154297,127.0.0.1,127.0.0.1,58576,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184488.038536,127.0.0.1,127.0.0.1,58577,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184488.060167,127.0.0.1,127.0.0.1,58578,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184488.0855222,127.0.0.1,127.0.0.1,58579,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184488.108523,127.0.0.1,127.0.0.1,58580,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184488.132616,127.0.0.1,127.0.0.1,58581,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184488.1552777,127.0.0.1,127.0.0.1,58582,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184488.177356,127.0.0.1,127.0.0.1,58583,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184488.202317,127.0.0.1,127.0.0.1,58584,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184488.2275198,127.0.0.1,127.0.0.1,58585,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184488.252134,127.0.0.1,127.0.0.1,58586,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184488.2732592,127.0.0.1,127.0.0.1,58587,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184488.2982922,127.0.0.1,127.0.0.1,58588,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184488.325448,127.0.0.1,127.0.0.1,58589,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184488.3480306,127.0.0.1,127.0.0.1,58590,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184488.371518,127.0.0.1,127.0.0.1,58591,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184488.3951468,127.0.0.1,127.0.0.1,58592,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184488.419808,127.0.0.1,127.0.0.1,58593,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184488.44313,127.0.0.1,127.0.0.1,58594,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184488.4676843,127.0.0.1,127.0.0.1,58595,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184488.490249,127.0.0.1,127.0.0.1,58596,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184488.5118015,127.0.0.1,127.0.0.1,58597,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184488.5378845,127.0.0.1,127.0.0.1,58598,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184488.5624127,127.0.0.1,127.0.0.1,58599,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184488.5882635,127.0.0.1,127.0.0.1,58600,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184488.610917,127.0.0.1,127.0.0.1,58601,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184488.6352308,127.0.0.1,127.0.0.1,58602,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184488.659191,127.0.0.1,127.0.0.1,58603,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184488.6832833,127.0.0.1,127.0.0.1,58604,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184488.7104685,127.0.0.1,127.0.0.1,58605,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184488.736333,127.0.0.1,127.0.0.1,58606,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184488.7729735,127.0.0.1,127.0.0.1,58607,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184488.7984576,127.0.0.1,127.0.0.1,58608,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184488.8348155,127.0.0.1,127.0.0.1,58609,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184488.872167,127.0.0.1,127.0.0.1,58610,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184488.9011686,127.0.0.1,127.0.0.1,58611,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184488.9290931,127.0.0.1,127.0.0.1,58612,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184488.9554205,127.0.0.1,127.0.0.1,58613,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
1786184488.980489,127.0.0.1,127.0.0.1,58614,5052,GET,50,38,42,7,2,0,1,6,HTTP/1.1,81,228,XSS_SIM
1786184489.0050895,127.0.0.1,127.0.0.1,58615,5052,GET,39,31,31,6,2,0,1,4,HTTP/1.1,81,217,XSS_SIM
1786184489.0334172,127.0.0.1,127.0.0.1,58616,5052,GET,63,47,55,8,4,2,0,8,HTTP/1.1,81,241,XSS_SIM
1786184489.0688803,127.0.0.1,127.0.0.1,58617,5052,GET,45,35,37,7,4,2,0,5,HTTP/1.1,81,223,XSS_SIM
